image_number,noise_type,mask_type,original_path,noisy_path,inpainted_path,PSNR_original_vs_noisy,PSNR_original_vs_inpainted,PSNR_noisy_vs_inpainted,SSIM_original_vs_noisy,SSIM_original_vs_inpainted,SSIM_noisy_vs_inpainted,MSE_original_vs_noisy,MSE_original_vs_inpainted,MSE_noisy_vs_inpainted
000001,uniform,rectangle_random,img_align_celeba\000001.jpg,noise_image\000001_uniform.jpg,noise_inpainted_results\000001_uniform_rectangle_random_inpainted.jpg,22.217535479438503,14.011933408627781,13.754599129977283,0.6207892795706957,0.12488933421149345,0.09402883863029317,390.23553413737415,2581.5885132116964,2739.179216919218
000002,gamma,rectangle_random,img_align_celeba\000002.jpg,noise_image\000002_gamma.jpg,noise_inpainted_results\000002_gamma_rectangle_random_inpainted.jpg,13.954998613584198,12.840608652694648,15.139048326718683,0.43808231902039624,0.214470707934025,0.1595062833413414,2615.6552331374774,3380.800123698588,1991.478069271209
000003,uniform,rectangle_random,img_align_celeba\000003.jpg,noise_image\000003_uniform.jpg,noise_inpainted_results\000003_uniform_rectangle_random_inpainted.jpg,21.732402695762957,20.33051049040243,18.216936106821677,0.28253341567278106,0.2344134989410059,0.13181052224394096,436.35513520942857,602.6002559873552,980.3626344363124
000004,gaussian,rectangle_random,img_align_celeba\000004.jpg,noise_image\000004_gaussian.jpg,noise_inpainted_results\000004_gaussian_rectangle_random_inpainted.jpg,24.04697079959547,16.213488854928276,15.836650253743718,0.5893698838348006,0.16970607654940775,0.1537116178865672,256.0844930075937,1555.0038741710478,1695.9589475311823
000005,uniform,rectangle_random,img_align_celeba\000005.jpg,noise_image\000005_uniform.jpg,noise_inpainted_results\000005_uniform_rectangle_random_inpainted.jpg,21.717704392903396,17.373696477710826,16.138240794413516,0.4144547046086429,0.24577057119533632,0.16388139070676988,437.8344414665155,1190.4487767584098,1582.1814245954026
000006,uniform,rectangle_random,img_align_celeba\000006.jpg,noise_image\000006_uniform.jpg,noise_inpainted_results\000006_uniform_rectangle_random_inpainted.jpg,22.3008600350599,16.796442637616632,16.024118785773947,0.5267984841711785,0.2399109475541352,0.1682741205576713,382.8197694395767,1359.6780830154967,1624.308370271106
000007,exponential,rectangle_random,img_align_celeba\000007.jpg,noise_image\000007_exponential.jpg,noise_inpainted_results\000007_exponential_rectangle_random_inpainted.jpg,20.147654391688977,14.693758001214727,15.421172948697276,0.7132913418289185,0.3625921259104769,0.3093951131477727,628.5139504518435,2206.5031955468507,1866.2209737827716
000008,exponential,rectangle_random,img_align_celeba\000008.jpg,noise_image\000008_exponential.jpg,noise_inpainted_results\000008_exponential_rectangle_random_inpainted.jpg,18.833151390679042,14.827788672347841,15.569811768262884,0.49877333441628524,0.22087281522714244,0.173299318253589,850.6780400645981,2139.446809607257,1803.4295605264062
000009,exponential,rectangle_random,img_align_celeba\000009.jpg,noise_image\000009_exponential.jpg,noise_inpainted_results\000009_exponential_rectangle_random_inpainted.jpg,18.93045454123023,13.889773178394586,14.952567085103803,0.5516746842403638,0.251280189589492,0.20434221834549457,831.8306274267258,2655.2354825962957,2078.8523863519226
000010,uniform,rectangle_random,img_align_celeba\000010.jpg,noise_image\000010_uniform.jpg,noise_inpainted_results\000010_uniform_rectangle_random_inpainted.jpg,22.188407283348944,17.44362869701255,16.45441622435826,0.4469538730857286,0.2076562687274338,0.14403226552536835,392.86164656564614,1171.4330996804454,1471.088289867024
000011,uniform,rectangle_random,img_align_celeba\000011.jpg,noise_image\000011_uniform.jpg,noise_inpainted_results\000011_uniform_rectangle_random_inpainted.jpg,22.256177924488284,16.929922618289993,15.935336807532526,0.3295876668543832,0.22797425745630925,0.13527733275212145,386.77871697075904,1318.524181355874,1657.8555217675155
000012,gamma,rectangle_random,img_align_celeba\000012.jpg,noise_image\000012_gamma.jpg,noise_inpainted_results\000012_gamma_rectangle_random_inpainted.jpg,13.503303383701235,12.977878198797548,15.874441670021726,0.2517849290830631,0.1090151560349026,0.08095835909956124,2902.3515960553896,3275.6126602068516,1681.2650843555648
000013,uniform,rectangle_random,img_align_celeba\000013.jpg,noise_image\000013_uniform.jpg,noise_inpainted_results\000013_uniform_rectangle_random_inpainted.jpg,21.710614377777485,16.51064567736249,15.494157388712882,0.47501683463425226,0.20774803047896304,0.14490160182412945,438.54980586193864,1452.1644246297633,1835.1206490739787
000014,uniform,rectangle_random,img_align_celeba\000014.jpg,noise_image\000014_uniform.jpg,noise_inpainted_results\000014_uniform_rectangle_random_inpainted.jpg,21.8577507905619,16.75919223895598,15.818680108975073,0.4019820480753176,0.1872372935099256,0.11873209684542592,423.94086520290006,1371.3905009792804,1702.9909889014878
000015,gaussian,rectangle_random,img_align_celeba\000015.jpg,noise_image\000015_gaussian.jpg,noise_inpainted_results\000015_gaussian_rectangle_random_inpainted.jpg,23.104886768864887,17.960293837611285,16.8742101256385,0.47676996962089296,0.27898748094939624,0.19472042903418296,318.120520221283,1040.042237913617,1335.5475294643163
000016,exponential,rectangle_random,img_align_celeba\000016.jpg,noise_image\000016_exponential.jpg,noise_inpainted_results\000016_exponential_rectangle_random_inpainted.jpg,18.61085665403294,16.491851285101188,17.549490254083544,0.3186551821376466,0.1675458743806346,0.13580352956463407,895.3538295021132,1458.462383603065,1143.2240061162079
000017,uniform,rectangle_random,img_align_celeba\000017.jpg,noise_image\000017_uniform.jpg,noise_inpainted_results\000017_uniform_rectangle_random_inpainted.jpg,21.75167381100113,17.335651433239207,16.179156298784065,0.3320802988770164,0.1913877634425284,0.11702822221283533,434.4231694327045,1200.923152252345,1567.345462667079
000018,uniform,rectangle_random,img_align_celeba\000018.jpg,noise_image\000018_uniform.jpg,noise_inpainted_results\000018_uniform_rectangle_random_inpainted.jpg,21.898172761013406,15.851955811947079,15.012815394051088,0.48854903745181416,0.1743917725021662,0.1163396393438463,420.01334054908426,1689.9925093632958,2050.21223757001
000019,uniform,rectangle_random,img_align_celeba\000019.jpg,noise_image\000019_uniform.jpg,noise_inpainted_results\000019_uniform_rectangle_random_inpainted.jpg,21.745398810080584,16.63756127546472,15.603268438217823,0.5172942395122117,0.19144688322190132,0.12689201345448362,435.0513091433873,1410.34133079064,1789.5898876404494
000020,exponential,rectangle_random,img_align_celeba\000020.jpg,noise_image\000020_exponential.jpg,noise_inpainted_results\000020_exponential_rectangle_random_inpainted.jpg,18.70074139980956,14.91844616591994,15.19682547557472,0.44285236759714447,0.14921272299589294,0.15224794212496912,877.0133834999829,2095.249493179397,1965.1595368175101
000021,exponential,rectangle_random,img_align_celeba\000021.jpg,noise_image\000021_exponential.jpg,noise_inpainted_results\000021_exponential_rectangle_random_inpainted.jpg,19.71897665421167,16.44216730285461,17.4584923077644,0.5213330328993159,0.3227378475390615,0.24437849340289494,693.7175720716077,1475.2432309383912,1167.4307545613854
000022,gaussian,rectangle_random,img_align_celeba\000022.jpg,noise_image\000022_gaussian.jpg,noise_inpainted_results\000022_gaussian_rectangle_random_inpainted.jpg,23.157539700412094,18.781980331240035,17.570511252075118,0.4315728803478784,0.22590076070634493,0.15302848675900518,314.28698072363676,860.7604971996014,1137.7038707349757
000023,uniform,rectangle_random,img_align_celeba\000023.jpg,noise_image\000023_uniform.jpg,noise_inpainted_results\000023_uniform_rectangle_random_inpainted.jpg,21.787876551463402,16.38971679898894,15.51316881854471,0.4582797368491009,0.20971187728556825,0.13463088914521396,430.81687454901555,1493.1680239150603,1827.1048860942171
000024,exponential,rectangle_random,img_align_celeba\000024.jpg,noise_image\000024_exponential.jpg,noise_inpainted_results\000024_exponential_rectangle_random_inpainted.jpg,19.7049910216605,16.241407794181075,17.11377030021969,0.5916562138034523,0.28338691281894784,0.20915253787111956,695.9551592619317,1545.0394804659313,1263.8726935367488
000025,gaussian,rectangle_random,img_align_celeba\000025.jpg,noise_image\000025_gaussian.jpg,noise_inpainted_results\000025_gaussian_rectangle_random_inpainted.jpg,23.043923284955117,16.259894802391255,15.58236144409664,0.40194212153523706,0.16099417814113395,0.09603876301920007,322.6175823798234,1538.476548809401,1798.2257671030477
000026,exponential,rectangle_random,img_align_celeba\000026.jpg,noise_image\000026_exponential.jpg,noise_inpainted_results\000026_exponential_rectangle_random_inpainted.jpg,19.19564439807719,16.425818605325706,17.140071934353657,0.5566954173259501,0.32091504332511805,0.2658657821420123,782.5568927601965,1480.807141875408,1256.2415902140672
000027,gamma,rectangle_random,img_align_celeba\000027.jpg,noise_image\000027_gamma.jpg,noise_inpainted_results\000027_gamma_rectangle_random_inpainted.jpg,13.619404762817258,12.38160900331987,15.614347815572387,0.25442652175248964,0.13013891078696302,0.11643313466255976,2825.7900044668936,3757.6771209153694,1785.0302460227467
000028,uniform,rectangle_random,img_align_celeba\000028.jpg,noise_image\000028_uniform.jpg,noise_inpainted_results\000028_uniform_rectangle_random_inpainted.jpg,21.736706565537894,17.19507652048381,16.00273077127008,0.47191782321347936,0.16425771425773988,0.1041139431316001,435.92292031749304,1240.4312785623474,1632.3274490602344
000029,exponential,rectangle_random,img_align_celeba\000029.jpg,noise_image\000029_exponential.jpg,noise_inpainted_results\000029_exponential_rectangle_random_inpainted.jpg,19.860199825580196,16.70868506004386,16.8664270598966,0.5990836546017518,0.2885757340284236,0.20170034788101487,671.5222056145415,1387.4324725973268,1337.9431330103425
000030,gaussian,rectangle_random,img_align_celeba\000030.jpg,noise_image\000030_gaussian.jpg,noise_inpainted_results\000030_gaussian_rectangle_random_inpainted.jpg,23.894037732749155,18.995655971625105,18.279463082900005,0.43706697056855565,0.2080070456063673,0.22334904406017705,265.2629454008178,819.4354791602241,966.3491134934543
000031,gaussian,rectangle_random,img_align_celeba\000031.jpg,noise_image\000031_gaussian.jpg,noise_inpainted_results\000031_gaussian_rectangle_random_inpainted.jpg,23.183315386223345,16.7567905041509,15.94573941848629,0.47821803230101273,0.2135791900478874,0.1382986299482312,312.4271896368072,1372.1491169295261,1653.889229632684
000032,gaussian,rectangle_random,img_align_celeba\000032.jpg,noise_image\000032_gaussian.jpg,noise_inpainted_results\000032_gaussian_rectangle_random_inpainted.jpg,23.097838337432258,16.837462981344864,16.08443799226782,0.46027723816970667,0.2526225416798565,0.17372064966539136,318.637236710992,1346.8959986942928,1601.9042796275298
000033,uniform,rectangle_random,img_align_celeba\000033.jpg,noise_image\000033_uniform.jpg,noise_inpainted_results\000033_uniform_rectangle_random_inpainted.jpg,21.732617296357507,17.56196369046037,16.2872221871715,0.38041293963322226,0.19767951545554432,0.1284376330104727,436.3335738583651,1139.9452461945505,1528.826289385974
000034,gamma,rectangle_random,img_align_celeba\000034.jpg,noise_image\000034_gamma.jpg,noise_inpainted_results\000034_gamma_rectangle_random_inpainted.jpg,13.378603684475582,12.985218783924042,16.228614036648274,0.2492947461304044,0.14102554062007117,0.09107527262582377,2986.8952513486583,3270.08079064014,1549.5976789334434
000035,exponential,rectangle_random,img_align_celeba\000035.jpg,noise_image\000035_exponential.jpg,noise_inpainted_results\000035_exponential_rectangle_random_inpainted.jpg,18.901396561406308,15.088730027520983,16.007493828809935,0.5105252976810887,0.21600460189505413,0.16537577667084843,837.4149400405456,2014.685951620108,1630.5382005291551
000036,gamma,rectangle_random,img_align_celeba\000036.jpg,noise_image\000036_gamma.jpg,noise_inpainted_results\000036_gamma_rectangle_random_inpainted.jpg,13.929953448345543,13.49228415011484,17.064555907830087,0.2867649943617178,0.21444102298727796,0.13691992230682723,2630.782934748995,2909.725002577054,1278.2763976222382
000037,exponential,rectangle_random,img_align_celeba\000037.jpg,noise_image\000037_exponential.jpg,noise_inpainted_results\000037_exponential_rectangle_random_inpainted.jpg,18.497652879065097,16.889976146484905,17.883357534379854,0.3603798683803961,0.1866706236248045,0.10952661358579907,918.9990722605917,1330.707933889977,1058.631000240525
000038,gaussian,rectangle_random,img_align_celeba\000038.jpg,noise_image\000038_gaussian.jpg,noise_inpainted_results\000038_gaussian_rectangle_random_inpainted.jpg,23.514234294884314,16.515077321289283,16.050654425011817,0.5507443468118121,0.2636328111463435,0.1784331529377109,289.5055750266296,1450.6833573858364,1614.4140123011373
000039,gaussian,rectangle_random,img_align_celeba\000039.jpg,noise_image\000039_gaussian.jpg,noise_inpainted_results\000039_gaussian_rectangle_random_inpainted.jpg,23.476942003810024,15.524197530470182,15.01364987448908,0.5541719903671805,0.2944572016989113,0.20345183383364898,292.002224856544,1822.4709222416932,2049.8183348795656
000040,gamma,rectangle_random,img_align_celeba\000040.jpg,noise_image\000040_gamma.jpg,noise_inpainted_results\000040_gamma_rectangle_random_inpainted.jpg,13.931921469687257,12.931791856741583,16.238062312997197,0.36830377803145414,0.20341039928932428,0.1498178789490514,2629.5910559048893,3310.5578033192455,1546.230122324159
000041,exponential,rectangle_random,img_align_celeba\000041.jpg,noise_image\000041_exponential.jpg,noise_inpainted_results\000041_exponential_rectangle_random_inpainted.jpg,18.89370236735448,17.88961684239856,18.544823735415463,0.4289825050850358,0.2753425916477626,0.1761255662520136,838.8998642751607,1057.1063378345875,909.0713843933615
000042,uniform,rectangle_random,img_align_celeba\000042.jpg,noise_image\000042_uniform.jpg,noise_inpainted_results\000042_uniform_rectangle_random_inpainted.jpg,22.03179475922162,16.128543949867854,15.373840355397421,0.4917351536284548,0.19635204651409296,0.13577749341156156,407.2873157406453,1585.7180359413119,1886.6716575610762
000043,uniform,rectangle_random,img_align_celeba\000043.jpg,noise_image\000043_uniform.jpg,noise_inpainted_results\000043_uniform_rectangle_random_inpainted.jpg,21.91396531959142,17.655707691145793,16.412499006165387,0.40252352027346866,0.19643175690353396,0.13132414899200548,418.48878981548296,1115.6027900903687,1485.3556763907502
000044,gaussian,rectangle_random,img_align_celeba\000044.jpg,noise_image\000044_gaussian.jpg,noise_inpainted_results\000044_gaussian_rectangle_random_inpainted.jpg,23.752606772722864,15.428557954777066,15.135867065545934,0.6650027086567311,0.18701209935066263,0.15485529908016726,274.0436123423702,1863.050235370924,1992.937386180119
000045,exponential,rectangle_random,img_align_celeba\000045.jpg,noise_image\000045_exponential.jpg,noise_inpainted_results\000045_exponential_rectangle_random_inpainted.jpg,19.533504309430594,14.91682552157042,15.461132603956996,0.6371674710995006,0.24928273597201422,0.22757211803759114,723.9856028588118,2096.0315173693434,1849.1285348589493
000046,exponential,rectangle_random,img_align_celeba\000046.jpg,noise_image\000046_exponential.jpg,noise_inpainted_results\000046_exponential_rectangle_random_inpainted.jpg,19.09801451993698,15.497028404515387,16.41791404458502,0.5085638092104031,0.29251016082655995,0.2227154389704673,800.3480826718895,1833.9078960931863,1483.5048019104559
000047,gamma,rectangle_random,img_align_celeba\000047.jpg,noise_image\000047_gamma.jpg,noise_inpainted_results\000047_gamma_rectangle_random_inpainted.jpg,13.962706442594605,12.94602239137425,16.52842173825462,0.27865788335828134,0.20799543844253876,0.15574596103675856,2611.017103047796,3299.7278459265367,1446.2327337387899
000048,uniform,rectangle_random,img_align_celeba\000048.jpg,noise_image\000048_uniform.jpg,noise_inpainted_results\000048_uniform_rectangle_random_inpainted.jpg,23.294137653536417,16.409952354790615,16.129738610624567,0.3218999324635378,0.17067689397820582,0.1996421423296438,304.55560423324056,1486.226926777308,1585.2818953372505
000049,uniform,rectangle_random,img_align_celeba\000049.jpg,noise_image\000049_uniform.jpg,noise_inpainted_results\000049_uniform_rectangle_random_inpainted.jpg,21.836001825681368,18.17444812045496,16.74193727077775,0.3281634715245831,0.20383475651619146,0.11715838244783106,426.06923684843485,990.0008074768924,1376.8500154623234
000050,uniform,rectangle_random,img_align_celeba\000050.jpg,noise_image\000050_uniform.jpg,noise_inpainted_results\000050_uniform_rectangle_random_inpainted.jpg,22.832655100839553,18.73927232452906,17.916220680513142,0.3651572040848874,0.20842043273070565,0.18657935262496217,338.6997302683572,869.2668711129437,1050.650551489537
000051,uniform,rectangle_random,img_align_celeba\000051.jpg,noise_image\000051_uniform.jpg,noise_inpainted_results\000051_uniform_rectangle_random_inpainted.jpg,22.141177324710867,16.788472530613475,15.863042400629926,0.4546028295988098,0.19922148681676166,0.129869070207681,397.1573720922242,1362.1756348142803,1685.6838298457203
000052,exponential,rectangle_random,img_align_celeba\000052.jpg,noise_image\000052_exponential.jpg,noise_inpainted_results\000052_exponential_rectangle_random_inpainted.jpg,19.21749259570508,15.984451777807692,16.83339753369315,0.4819985021972765,0.2382017393179464,0.17966248701946194,778.6299436484211,1639.2122203896506,1348.1574236333024
000053,gaussian,rectangle_random,img_align_celeba\000053.jpg,noise_image\000053_gaussian.jpg,noise_inpainted_results\000053_gaussian_rectangle_random_inpainted.jpg,23.323139156450043,16.805504883353,16.016561425419503,0.5463258149145425,0.21709323841221514,0.1478795501582403,302.52860529842286,1356.8438563034738,1627.1373655636876
000054,exponential,rectangle_random,img_align_celeba\000054.jpg,noise_image\000054_exponential.jpg,noise_inpainted_results\000054_exponential_rectangle_random_inpainted.jpg,19.25071632857755,15.927704883452778,16.474242220529813,0.6766316011441983,0.24614569531003908,0.20938045088626667,772.6961138027008,1660.771458268907,1464.3879239253686
000055,gaussian,rectangle_random,img_align_celeba\000055.jpg,noise_image\000055_gaussian.jpg,noise_inpainted_results\000055_gaussian_rectangle_random_inpainted.jpg,23.491976281340904,14.194680333894919,13.917146063306184,0.40257542552711884,0.18370838396612174,0.10434293022476755,290.99312785623476,2475.2115761261725,2638.5525890801637
000056,gamma,rectangle_random,img_align_celeba\000056.jpg,noise_image\000056_gamma.jpg,noise_inpainted_results\000056_gamma_rectangle_random_inpainted.jpg,14.019049964309003,12.780247514401834,15.721935283517164,0.3439406057005026,0.19198059996423833,0.17316879947327504,2577.3616637460054,3428.1167920832904,1741.3530563859397
000057,uniform,rectangle_random,img_align_celeba\000057.jpg,noise_image\000057_uniform.jpg,noise_inpainted_results\000057_uniform_rectangle_random_inpainted.jpg,21.971146190114066,18.054719775548644,16.860400076077504,0.3204896369014264,0.22404740841760304,0.14626490121596836,413.0149211421503,1017.6733068755798,1339.801171700512
000058,gaussian,rectangle_random,img_align_celeba\000058.jpg,noise_image\000058_gaussian.jpg,noise_inpainted_results\000058_gaussian_rectangle_random_inpainted.jpg,23.786455758408003,16.109243149850336,15.636105503713607,0.4833403840328459,0.2663838941918511,0.19639559161440312,271.916013813009,1592.7809246469435,1776.1097996770093
000059,uniform,rectangle_random,img_align_celeba\000059.jpg,noise_image\000059_uniform.jpg,noise_inpainted_results\000059_uniform_rectangle_random_inpainted.jpg,22.238323269816654,17.801563497478867,16.751658988730153,0.4242890550604074,0.21494807984871733,0.1495037878962462,388.3721094045287,1078.7579545064082,1373.77137236711
000060,gamma,rectangle_random,img_align_celeba\000060.jpg,noise_image\000060_gamma.jpg,noise_inpainted_results\000060_gamma_rectangle_random_inpainted.jpg,13.643157495420065,12.692561542423048,15.191085912959165,0.41804617378022507,0.1478676320966442,0.11124679795610758,2810.377186200735,3498.035451671649,1967.758375425214
000061,gaussian,rectangle_random,img_align_celeba\000061.jpg,noise_image\000061_gaussian.jpg,noise_inpainted_results\000061_gaussian_rectangle_random_inpainted.jpg,23.35562133190947,18.258735526087055,17.40647127480549,0.3789764018985342,0.26303780763187784,0.16778351080045187,300.2743445692884,970.9722279490087,1181.4986599319657
000062,uniform,rectangle_random,img_align_celeba\000062.jpg,noise_image\000062_uniform.jpg,noise_inpainted_results\000062_uniform_rectangle_random_inpainted.jpg,22.50027422567047,18.819604042928088,17.709263240636822,0.3873405884246412,0.17747310168073396,0.15691328199273757,365.6393584853795,853.3357815345497,1101.9300759371886
000063,gamma,rectangle_random,img_align_celeba\000063.jpg,noise_image\000063_gamma.jpg,noise_inpainted_results\000063_gamma_rectangle_random_inpainted.jpg,13.617078047593225,12.67026685793774,15.521595112305393,0.35754312115590675,0.13005389523376573,0.10106452723261206,2827.304315706285,3516.0389306944303,1823.5633268047968
000064,uniform,rectangle_random,img_align_celeba\000064.jpg,noise_image\000064_uniform.jpg,noise_inpainted_results\000064_uniform_rectangle_random_inpainted.jpg,21.965372671557954,16.806477909562197,15.822577807985814,0.35366628750899093,0.19306102000740408,0.1221481803092785,413.56434903618185,1356.5398927945573,1701.4632769817545
000065,uniform,rectangle_random,img_align_celeba\000065.jpg,noise_image\000065_uniform.jpg,noise_inpainted_results\000065_uniform_rectangle_random_inpainted.jpg,22.456119586983313,16.866578219544294,16.261906998312238,0.3605231368544864,0.28343370161559694,0.17226426476180082,369.37576882108374,1337.8965656461532,1537.7638989107652
000066,gaussian,rectangle_random,img_align_celeba\000066.jpg,noise_image\000066_gaussian.jpg,noise_inpainted_results\000066_gaussian_rectangle_random_inpainted.jpg,23.239877760376014,17.79663282636512,16.76886308435511,0.4893460670461285,0.2727662556069869,0.1833388725120065,308.38453080438444,1079.9833951826272,1368.3400938047623
000067,gamma,rectangle_random,img_align_celeba\000067.jpg,noise_image\000067_gamma.jpg,noise_inpainted_results\000067_gamma_rectangle_random_inpainted.jpg,14.363928114355364,12.318837629824092,15.108261147736737,0.4572145775074068,0.1504493592937902,0.16070032708435356,2380.606140260454,3812.3836460158745,2005.6458354808783
000068,gamma,rectangle_random,img_align_celeba\000068.jpg,noise_image\000068_gamma.jpg,noise_inpainted_results\000068_gamma_rectangle_random_inpainted.jpg,13.570596495802365,12.74083625802529,15.514771187682763,0.3376861436006136,0.1424653665667143,0.11877698940068893,2857.726823695152,3459.367771363777,1826.430883414081
000069,gamma,rectangle_random,img_align_celeba\000069.jpg,noise_image\000069_gamma.jpg,noise_inpainted_results\000069_gamma_rectangle_random_inpainted.jpg,14.456834732792544,13.210473710982848,16.087381618943187,0.4527736683377921,0.22784552181777282,0.1558187033569642,2330.219796928152,3104.795424870288,1600.8188846510668
000070,gamma,rectangle_random,img_align_celeba\000070.jpg,noise_image\000070_gamma.jpg,noise_inpainted_results\000070_gamma_rectangle_random_inpainted.jpg,14.786199481082988,13.31501867436798,15.508893704277803,0.47371940910751237,0.27130222933038556,0.2031545574083066,2160.033132323128,3030.9480551833144,1828.9043397587877
000071,gaussian,rectangle_random,img_align_celeba\000071.jpg,noise_image\000071_gaussian.jpg,noise_inpainted_results\000071_gaussian_rectangle_random_inpainted.jpg,23.26263829130405,16.808543476955894,16.062960316308683,0.5129290456271084,0.23427154480948242,0.15965073137849337,306.77257499226886,1355.8948562003918,1609.8459866680412
000072,exponential,rectangle_random,img_align_celeba\000072.jpg,noise_image\000072_exponential.jpg,noise_inpainted_results\000072_exponential_rectangle_random_inpainted.jpg,19.330382338626656,15.127420853809673,15.834187683916081,0.5420826379287623,0.21928820232312662,0.1499408433896771,758.6511613922963,1996.8170463526096,1696.920875854723
000073,gamma,rectangle_random,img_align_celeba\000073.jpg,noise_image\000073_gamma.jpg,noise_inpainted_results\000073_gamma_rectangle_random_inpainted.jpg,13.82970993398441,12.841162428612007,15.766225131645369,0.31373183911645663,0.15418947177815376,0.13425299476446104,2692.2126928495345,3380.369059890733,1723.6847833556678
000074,gaussian,rectangle_random,img_align_celeba\000074.jpg,noise_image\000074_gaussian.jpg,noise_inpainted_results\000074_gaussian_rectangle_random_inpainted.jpg,24.12995583607732,12.478665511914315,12.390844284770408,0.5694524941490253,0.20425180567198523,0.12215460399970503,251.2376816823008,3674.631635913823,3749.6949025873623
000075,gamma,rectangle_random,img_align_celeba\000075.jpg,noise_image\000075_gamma.jpg,noise_inpainted_results\000075_gamma_rectangle_random_inpainted.jpg,13.650968369607517,12.313380692680084,14.945395065825586,0.3471496481211251,0.1440107889329243,0.10208817066089652,2805.3272085352028,3817.1769405215955,2082.2882778407725
000076,exponential,rectangle_random,img_align_celeba\000076.jpg,noise_image\000076_exponential.jpg,noise_inpainted_results\000076_exponential_rectangle_random_inpainted.jpg,19.194471948547005,13.416077211328973,13.979765581308651,0.5642780024051207,0.24366758454057283,0.19202227897014099,782.7681854104388,2961.233403772807,2600.7811136308974
000077,exponential,rectangle_random,img_align_celeba\000077.jpg,noise_image\000077_exponential.jpg,noise_inpainted_results\000077_exponential_rectangle_random_inpainted.jpg,18.814974783853017,15.378571322510213,15.902692081017602,0.44583814673561944,0.19921235629728176,0.1677393031634169,854.2458595333815,1884.6175394289248,1670.3641205374017
000078,exponential,rectangle_random,img_align_celeba\000078.jpg,noise_image\000078_exponential.jpg,noise_inpainted_results\000078_exponential_rectangle_random_inpainted.jpg,19.03141027704673,15.592861235124351,16.512508296330346,0.5123427626644769,0.21968529942040302,0.18788889352322666,812.716979349208,1793.8835085729993,1451.541748273374
000079,gamma,rectangle_random,img_align_celeba\000079.jpg,noise_image\000079_gamma.jpg,noise_inpainted_results\000079_gamma_rectangle_random_inpainted.jpg,13.586002383813554,13.113101707435407,15.682063821912621,0.3225191499861353,0.159700767235459,0.11737598502810104,2847.607463148129,3175.1934508469917,1757.413582792152
000080,uniform,rectangle_random,img_align_celeba\000080.jpg,noise_image\000080_uniform.jpg,noise_inpainted_results\000080_uniform_rectangle_random_inpainted.jpg,21.970522161061048,14.396942434241888,13.988980231056292,0.4569942930031776,0.17598250555338155,0.11623689209319353,413.0742706937429,2362.5777926674227,2595.2687523622994
000081,gamma,rectangle_random,img_align_celeba\000081.jpg,noise_image\000081_gamma.jpg,noise_inpainted_results\000081_gamma_rectangle_random_inpainted.jpg,13.566415714657447,13.14170508243607,16.291473025971513,0.23678272105953693,0.1007252479666048,0.09961564838731747,2860.479168814212,3154.3498007078306,1527.3306188365461
000082,gaussian,rectangle_random,img_align_celeba\000082.jpg,noise_image\000082_gaussian.jpg,noise_inpainted_results\000082_gaussian_rectangle_random_inpainted.jpg,23.759771017243253,17.63507886252372,17.01890523345638,0.5354285625634089,0.22726338846088398,0.18006650050648557,273.5919149228602,1120.9144675806617,1291.783810947325
000083,uniform,rectangle_random,img_align_celeba\000083.jpg,noise_image\000083_uniform.jpg,noise_inpainted_results\000083_uniform_rectangle_random_inpainted.jpg,21.72906902792118,17.44919319930972,16.20020420274914,0.43136215374239795,0.19567154389642713,0.13332648785720524,436.69021234924236,1169.933134041164,1559.7677644916332
000084,uniform,rectangle_random,img_align_celeba\000084.jpg,noise_image\000084_uniform.jpg,noise_inpainted_results\000084_uniform_rectangle_random_inpainted.jpg,21.67242995746454,18.16314833071718,16.644951356244675,0.39017902452626335,0.22548385800845053,0.1419498002816909,442.4226626121018,992.5800175239666,1407.9434937978901
000085,gamma,rectangle_random,img_align_celeba\000085.jpg,noise_image\000085_gamma.jpg,noise_inpainted_results\000085_gamma_rectangle_random_inpainted.jpg,13.945963650747494,12.008579165083042,14.251745733125782,0.5156610957736741,0.1491533380109287,0.1236174522240596,2621.1024464831803,4094.7033553241936,2442.900551489537
000086,gamma,rectangle_random,img_align_celeba\000086.jpg,noise_image\000086_gamma.jpg,noise_inpainted_results\000086_gamma_rectangle_random_inpainted.jpg,16.137165854408213,15.312744524185344,18.949602900713018,0.5701170272811749,0.4381464001336958,0.367280390512219,1582.5730852489435,1913.4006116207952,828.1710991993953
000087,uniform,rectangle_random,img_align_celeba\000087.jpg,noise_image\000087_uniform.jpg,noise_inpainted_results\000087_uniform_rectangle_random_inpainted.jpg,22.81805712992748,19.91756913025896,18.740000522231416,0.3436180505465402,0.2299405783159865,0.16158740647436165,339.8401195753015,662.7098838607703,869.1211301240422
000088,gaussian,rectangle_random,img_align_celeba\000088.jpg,noise_image\000088_gaussian.jpg,noise_inpainted_results\000088_gaussian_rectangle_random_inpainted.jpg,23.34481120914093,16.08927558903474,15.57124276626257,0.5549662802421736,0.1960623233213663,0.13595067455307275,301.0226952547847,1600.1209153695495,1802.8354293371817
000089,gamma,rectangle_random,img_align_celeba\000089.jpg,noise_image\000089_gamma.jpg,noise_inpainted_results\000089_gamma_rectangle_random_inpainted.jpg,14.254881639163564,13.363524343996371,16.547726690017008,0.4633027146826008,0.23183432453020356,0.16674576047543907,2441.137245301172,2997.284214685771,1439.8183091090266
