image_number,noise_type,mask_type,original_path,noisy_path,inpainted_path,PSNR_original_vs_noisy,PSNR_original_vs_inpainted,PSNR_noisy_vs_inpainted,SSIM_original_vs_noisy,SSIM_original_vs_inpainted,SSIM_noisy_vs_inpainted,MSE_original_vs_noisy,MSE_original_vs_inpainted,MSE_noisy_vs_inpainted
000001,uniform,line_random,img_align_celeba\000001.jpg,noise_image\000001_uniform.jpg,noise_inpainted_results\000001_uniform_line_random_inpainted.jpg,22.217535479438503,14.353145169831185,14.027285812225799,0.6207892795706957,0.12143526007603704,0.09112687945502196,390.23553413737415,2386.524207126413,2572.4786534034292
000002,gamma,line_random,img_align_celeba\000002.jpg,noise_image\000002_gamma.jpg,noise_inpainted_results\000002_gamma_line_random_inpainted.jpg,13.954998613584198,12.638633430984171,15.394937228924665,0.43808231902039624,0.21132788319205617,0.15709869695225254,2615.6552331374774,3541.7427842490465,1877.5289317252516
000003,uniform,line_random,img_align_celeba\000003.jpg,noise_image\000003_uniform.jpg,noise_inpainted_results\000003_uniform_line_random_inpainted.jpg,21.732402695762957,20.39895032000283,18.26880186989158,0.28253341567278106,0.23677128728816352,0.1353819287643454,436.35513520942857,593.1784008521458,968.7242552314194
000004,gaussian,line_random,img_align_celeba\000004.jpg,noise_image\000004_gaussian.jpg,noise_inpainted_results\000004_gaussian_line_random_inpainted.jpg,24.04697079959547,16.21196847595333,15.835637809741787,0.5893698838348006,0.1670315374971705,0.15167436621967825,256.0844930075937,1555.5483455313886,1696.354362093255
000005,uniform,line_random,img_align_celeba\000005.jpg,noise_image\000005_uniform.jpg,noise_inpainted_results\000005_uniform_line_random_inpainted.jpg,21.717704392903396,17.546037275050146,16.26390219029918,0.4144547046086429,0.24977112127219547,0.16556547108187072,437.8344414665155,1144.1333195890459,1537.0575971549324
000006,uniform,line_random,img_align_celeba\000006.jpg,noise_image\000006_uniform.jpg,noise_inpainted_results\000006_uniform_line_random_inpainted.jpg,22.3008600350599,16.911555891071824,16.120132350317594,0.5267984841711785,0.25025299148964836,0.1759770226532705,382.8197694395767,1324.1121533862488,1588.792298044875
000007,exponential,line_random,img_align_celeba\000007.jpg,noise_image\000007_exponential.jpg,noise_inpainted_results\000007_exponential_line_random_inpainted.jpg,20.147654391688977,14.711378364195863,15.528227192737312,0.7132913418289185,0.35406032474008886,0.300516496885093,628.5139504518435,2197.5690220939423,1820.7807013022712
000008,exponential,line_random,img_align_celeba\000008.jpg,noise_image\000008_exponential.jpg,noise_inpainted_results\000008_exponential_line_random_inpainted.jpg,18.833151390679042,14.818646160219114,15.561872985732379,0.49877333441628524,0.22195953494430776,0.17397163554557152,850.6780400645981,2143.9553911967837,1806.7291945847508
000009,exponential,line_random,img_align_celeba\000009.jpg,noise_image\000009_exponential.jpg,noise_inpainted_results\000009_exponential_line_random_inpainted.jpg,18.93045454123023,15.026732421401386,15.97702893527444,0.5516746842403638,0.24670384178605534,0.1991128953763425,831.8306274267258,2043.6528192969797,1642.0163127512628
000010,uniform,line_random,img_align_celeba\000010.jpg,noise_image\000010_uniform.jpg,noise_inpainted_results\000010_uniform_line_random_inpainted.jpg,22.188407283348944,17.569019213630565,16.53736708681957,0.4469538730857286,0.20428347118882673,0.14163352362097312,392.86164656564614,1138.0948012232416,1443.2569322750232
000011,uniform,line_random,img_align_celeba\000011.jpg,noise_image\000011_uniform.jpg,noise_inpainted_results\000011_uniform_line_random_inpainted.jpg,22.256177924488284,18.875701372518595,17.38415440648626,0.3295876668543832,0.25563331456194816,0.1589509283069637,386.77871697075904,842.384221557915,1187.5855925505962
000012,gamma,line_random,img_align_celeba\000012.jpg,noise_image\000012_gamma.jpg,noise_inpainted_results\000012_gamma_line_random_inpainted.jpg,13.503303383701235,12.899729750380999,16.16107733416135,0.2517849290830631,0.12261842016193614,0.09380154425421285,2902.3515960553896,3335.088676425111,1573.883663196234
000013,uniform,line_random,img_align_celeba\000013.jpg,noise_image\000013_uniform.jpg,noise_inpainted_results\000013_uniform_line_random_inpainted.jpg,21.710614377777485,16.730024348562743,15.664584507998677,0.47501683463425226,0.2197453640015634,0.1516732587760732,438.54980586193864,1380.6319709308318,1764.5010050510257
000014,uniform,line_random,img_align_celeba\000014.jpg,noise_image\000014_uniform.jpg,noise_inpainted_results\000014_uniform_line_random_inpainted.jpg,21.8577507905619,16.746386083889178,15.805374095022549,0.4019820480753176,0.18725201409864078,0.1181499370010259,423.94086520290006,1375.4403240215786,1708.2166529223791
000015,gaussian,line_random,img_align_celeba\000015.jpg,noise_image\000015_gaussian.jpg,noise_inpainted_results\000015_gaussian_line_random_inpainted.jpg,23.104886768864887,18.016932708794542,16.936886919794848,0.47676996962089296,0.272318718730182,0.19350726119860004,318.120520221283,1026.566505171288,1316.411503968663
000016,exponential,line_random,img_align_celeba\000016.jpg,noise_image\000016_exponential.jpg,noise_inpainted_results\000016_exponential_line_random_inpainted.jpg,18.61085665403294,16.687299761022274,17.552845980461985,0.3186551821376466,0.16928001882348973,0.1337341885410824,895.3538295021132,1394.2812424835927,1142.3409957736317
000017,uniform,line_random,img_align_celeba\000017.jpg,noise_image\000017_uniform.jpg,noise_inpainted_results\000017_uniform_line_random_inpainted.jpg,21.75167381100113,17.144844110329956,16.04253663105787,0.3320802988770164,0.18244465798067147,0.10959863810420806,434.4231694327045,1254.861947221936,1617.4344826993781
000018,uniform,line_random,img_align_celeba\000018.jpg,noise_image\000018_uniform.jpg,noise_inpainted_results\000018_uniform_line_random_inpainted.jpg,21.898172761013406,15.881118538485923,15.035906300637404,0.48854903745181416,0.16999171653975986,0.11212121209783173,420.01334054908426,1678.682283613373,2039.3404374119507
000019,uniform,line_random,img_align_celeba\000019.jpg,noise_image\000019_uniform.jpg,noise_inpainted_results\000019_uniform_line_random_inpainted.jpg,21.745398810080584,17.040671590683694,15.900942171515789,0.5172942395122117,0.20148364804435062,0.1325812188223526,435.0513091433873,1285.325731024293,1671.037298560286
000020,exponential,line_random,img_align_celeba\000020.jpg,noise_image\000020_exponential.jpg,noise_inpainted_results\000020_exponential_line_random_inpainted.jpg,18.70074139980956,15.05160678023727,15.745342308257042,0.44285236759714447,0.15909724904873973,0.16404835972750423,877.0133834999829,2031.9811875064427,1731.9929904133594
000021,exponential,line_random,img_align_celeba\000021.jpg,noise_image\000021_exponential.jpg,noise_inpainted_results\000021_exponential_line_random_inpainted.jpg,19.71897665421167,17.336755747951006,18.25027008309571,0.5213330328993159,0.31961404853935144,0.24770808428209667,693.7175720716077,1200.617822904855,972.8667319520324
000022,gaussian,line_random,img_align_celeba\000022.jpg,noise_image\000022_gaussian.jpg,noise_inpainted_results\000022_gaussian_line_random_inpainted.jpg,23.157539700412094,18.71951067159919,17.51988863749923,0.4315728803478784,0.2096820729749118,0.14151180875342464,314.28698072363676,873.2312991787788,1151.0428649967357
000023,uniform,line_random,img_align_celeba\000023.jpg,noise_image\000023_uniform.jpg,noise_inpainted_results\000023_uniform_line_random_inpainted.jpg,21.787876551463402,16.460733407029686,15.561202634917858,0.4582797368491009,0.20808837440688235,0.1334298564699032,430.81687454901555,1468.9500223344673,1807.0080919492837
000024,exponential,line_random,img_align_celeba\000024.jpg,noise_image\000024_exponential.jpg,noise_inpainted_results\000024_exponential_line_random_inpainted.jpg,19.7049910216605,16.215440247649166,17.095628911239096,0.5916562138034523,0.2834643827084593,0.2095491729059887,695.9551592619317,1554.30532934749,1269.1631962340653
000025,gaussian,line_random,img_align_celeba\000025.jpg,noise_image\000025_gaussian.jpg,noise_inpainted_results\000025_gaussian_line_random_inpainted.jpg,23.043923284955117,18.23169576493862,17.112391685981507,0.40194212153523706,0.20038277886595476,0.1259081629990109,322.6175823798234,977.0364910833935,1264.2739580112016
000026,exponential,line_random,img_align_celeba\000026.jpg,noise_image\000026_exponential.jpg,noise_inpainted_results\000026_exponential_line_random_inpainted.jpg,19.19564439807719,16.254422101309622,17.238447740453587,0.5566954173259501,0.3053373412882483,0.2582202384327544,782.5568927601965,1540.4164605023536,1228.1052468817647
000027,gamma,line_random,img_align_celeba\000027.jpg,noise_image\000027_gamma.jpg,noise_inpainted_results\000027_gamma_line_random_inpainted.jpg,13.619404762817258,12.854249272607179,16.13226475808387,0.25442652175248964,0.13670638542633856,0.12123428935173136,2825.7900044668936,3370.198132494932,1584.3600573824003
000028,uniform,line_random,img_align_celeba\000028.jpg,noise_image\000028_uniform.jpg,noise_inpainted_results\000028_uniform_line_random_inpainted.jpg,21.736706565537894,17.636798935819648,16.310801254083003,0.47191782321347936,0.16409026925974535,0.10240373108870289,435.92292031749304,1120.4706044050442,1520.5483541215683
000029,exponential,line_random,img_align_celeba\000029.jpg,noise_image\000029_exponential.jpg,noise_inpainted_results\000029_exponential_line_random_inpainted.jpg,19.860199825580196,16.539531596830614,17.62009353696801,0.5990836546017518,0.29813028954156073,0.2153298943484123,671.5222056145415,1442.5377967907089,1124.7888619729924
000030,gaussian,line_random,img_align_celeba\000030.jpg,noise_image\000030_gaussian.jpg,noise_inpainted_results\000030_gaussian_line_random_inpainted.jpg,23.894037732749155,19.0828893124045,18.34000453168865,0.43706697056855565,0.20301751349190564,0.22129629840562026,265.2629454008178,803.1403205855066,952.9714891935539
000031,gaussian,line_random,img_align_celeba\000031.jpg,noise_image\000031_gaussian.jpg,noise_inpainted_results\000031_gaussian_line_random_inpainted.jpg,23.183315386223345,18.00646122896325,16.928672248249562,0.47821803230101273,0.2088311945292204,0.13567415246404516,312.4271896368072,1029.0446947050132,1318.9038501185444
000032,gaussian,line_random,img_align_celeba\000032.jpg,noise_image\000032_gaussian.jpg,noise_inpainted_results\000032_gaussian_line_random_inpainted.jpg,23.097838337432258,16.863053589969567,16.10339421902973,0.46027723816970667,0.2503431323655365,0.1718619151910917,318.637236710992,1338.9828110504072,1594.9274731127375
000033,uniform,line_random,img_align_celeba\000033.jpg,noise_image\000033_uniform.jpg,noise_inpainted_results\000033_uniform_line_random_inpainted.jpg,21.732617296357507,17.54731421975871,16.266632838661977,0.38041293963322226,0.19910938590399788,0.1271902082440416,436.3335738583651,1143.7969625124558,1536.0914682335153
000034,gamma,line_random,img_align_celeba\000034.jpg,noise_image\000034_gamma.jpg,noise_inpainted_results\000034_gamma_line_random_inpainted.jpg,13.378603684475582,12.923979553695943,16.231950293120363,0.2492947461304044,0.1372303962785097,0.08922867397092095,2986.8952513486583,3316.518357214033,1548.4077328797719
000035,exponential,line_random,img_align_celeba\000035.jpg,noise_image\000035_exponential.jpg,noise_inpainted_results\000035_exponential_line_random_inpainted.jpg,18.901396561406308,15.427135365943139,16.30342412757158,0.5105252976810887,0.21592961644522177,0.1654396935101569,837.4149400405456,1863.660601999794,1523.1334226712022
000036,gamma,line_random,img_align_celeba\000036.jpg,noise_image\000036_gamma.jpg,noise_inpainted_results\000036_gamma_line_random_inpainted.jpg,13.929953448345543,13.605479016774032,17.210060483875658,0.2867649943617178,0.2167958146233376,0.13778687509230228,2630.782934748995,2834.8655035563343,1236.1589355049307
000037,exponential,line_random,img_align_celeba\000037.jpg,noise_image\000037_exponential.jpg,noise_inpainted_results\000037_exponential_line_random_inpainted.jpg,18.497652879065097,16.87002187942979,17.925298984005284,0.3603798683803961,0.18685955947282165,0.11146894296996468,918.9990722605917,1336.836125141738,1048.4566110023022
000038,gaussian,line_random,img_align_celeba\000038.jpg,noise_image\000038_gaussian.jpg,noise_inpainted_results\000038_gaussian_line_random_inpainted.jpg,23.514234294884314,16.668127620221053,16.182095540150343,0.5507443468118121,0.26294972731694316,0.17821611709298338,289.5055750266296,1400.449970793389,1566.2850651135623
000039,gaussian,line_random,img_align_celeba\000039.jpg,noise_image\000039_gaussian.jpg,noise_inpainted_results\000039_gaussian_line_random_inpainted.jpg,23.476942003810024,16.24667727810137,15.635219321276166,0.5541719903671805,0.30231674450608065,0.20813113778092704,292.002224856544,1543.165953681751,1776.4722537195478
000040,gamma,line_random,img_align_celeba\000040.jpg,noise_image\000040_gamma.jpg,noise_inpainted_results\000040_gamma_line_random_inpainted.jpg,13.931921469687257,12.952336295552271,16.275298175678856,0.36830377803145414,0.2023945423600905,0.15114966993935955,2629.5910559048893,3294.9340875511116,1533.0296103494486
000041,exponential,line_random,img_align_celeba\000041.jpg,noise_image\000041_exponential.jpg,noise_inpainted_results\000041_exponential_line_random_inpainted.jpg,18.89370236735448,17.915670977844236,18.549746309728995,0.4289825050850358,0.2762153970186627,0.17726114299571058,838.8998642751607,1050.783544651754,908.0415678796
000042,uniform,line_random,img_align_celeba\000042.jpg,noise_image\000042_uniform.jpg,noise_inpainted_results\000042_uniform_line_random_inpainted.jpg,22.03179475922162,16.34657986596572,15.523846150103346,0.4917351536284548,0.19132730857231717,0.13285406313351888,407.2873157406453,1508.073033707865,1822.618381266536
000043,uniform,line_random,img_align_celeba\000043.jpg,noise_image\000043_uniform.jpg,noise_inpainted_results\000043_uniform_line_random_inpainted.jpg,21.91396531959142,17.63458980581207,16.395949133586857,0.40252352027346866,0.195882535511263,0.13128293443974384,418.48878981548296,1121.0407002714496,1491.0267927705047
000044,gaussian,line_random,img_align_celeba\000044.jpg,noise_image\000044_gaussian.jpg,noise_inpainted_results\000044_gaussian_line_random_inpainted.jpg,23.752606772722864,15.532835178924566,15.225573278390891,0.6650027086567311,0.19638063624697868,0.16599324304171142,274.0436123423702,1818.84982647837,1952.1942669140637
000045,exponential,line_random,img_align_celeba\000045.jpg,noise_image\000045_exponential.jpg,noise_inpainted_results\000045_exponential_line_random_inpainted.jpg,19.533504309430594,14.84345510254948,15.447629807183542,0.6371674710995006,0.2357642437295285,0.21987167841283037,723.9856028588118,2131.743024774078,1854.8866697591313
000046,exponential,line_random,img_align_celeba\000046.jpg,noise_image\000046_exponential.jpg,noise_inpainted_results\000046_exponential_line_random_inpainted.jpg,19.09801451993698,15.192005027431467,16.28413184943987,0.5085638092104031,0.28744490548670015,0.21767288632578308,800.3480826718895,1967.3419750541182,1529.9145534824588
000047,gamma,line_random,img_align_celeba\000047.jpg,noise_image\000047_gamma.jpg,noise_inpainted_results\000047_gamma_line_random_inpainted.jpg,13.962706442594605,12.958262990141359,16.54382202166162,0.27865788335828134,0.2067594303102929,0.15485164113065167,2611.017103047796,3290.4406504484073,1441.113407552486
000048,uniform,line_random,img_align_celeba\000048.jpg,noise_image\000048_uniform.jpg,noise_inpainted_results\000048_uniform_line_random_inpainted.jpg,23.294137653536417,16.771799802611028,16.471094381086747,0.3218999324635378,0.16529573732149097,0.19567516651798322,304.55560423324056,1367.4151290244993,1465.4497216781774
000049,uniform,line_random,img_align_celeba\000049.jpg,noise_image\000049_uniform.jpg,noise_inpainted_results\000049_uniform_line_random_inpainted.jpg,21.836001825681368,18.407188310656032,16.91487477700732,0.3281634715245831,0.19927818280139983,0.11331330850620604,426.06923684843485,938.3428083015497,1323.1006511356218
000050,uniform,line_random,img_align_celeba\000050.jpg,noise_image\000050_uniform.jpg,noise_inpainted_results\000050_uniform_line_random_inpainted.jpg,22.832655100839553,18.786484637612876,17.963631313084555,0.3651572040848874,0.20324073355849537,0.1844163890342977,338.6997302683572,859.8682180531217,1039.243291069649
000051,uniform,line_random,img_align_celeba\000051.jpg,noise_image\000051_uniform.jpg,noise_inpainted_results\000051_uniform_line_random_inpainted.jpg,22.141177324710867,16.732563674865357,15.818491256616483,0.4546028295988098,0.19541095669672706,0.12768606726951715,397.1573720922242,1379.8249493179396,1703.065044840738
000052,exponential,line_random,img_align_celeba\000052.jpg,noise_image\000052_exponential.jpg,noise_inpainted_results\000052_exponential_line_random_inpainted.jpg,19.21749259570508,15.81958268736326,16.69891282153913,0.4819985021972765,0.2339122616058875,0.17664542370106825,778.6299436484211,1702.6370992681168,1390.5579064014019
000053,gaussian,line_random,img_align_celeba\000053.jpg,noise_image\000053_gaussian.jpg,noise_inpainted_results\000053_gaussian_line_random_inpainted.jpg,23.323139156450043,16.815310224854453,16.026337185196375,0.5463258149145425,0.22222939378865414,0.15241703748870497,302.52860529842286,1353.7838796687627,1623.4788767481016
000054,exponential,line_random,img_align_celeba\000054.jpg,noise_image\000054_exponential.jpg,noise_inpainted_results\000054_exponential_line_random_inpainted.jpg,19.25071632857755,15.871769838003003,16.449128833100126,0.6766316011441983,0.2433156629110719,0.2069688309880654,772.6961138027008,1682.299737140501,1472.8803817475862
000055,gaussian,line_random,img_align_celeba\000055.jpg,noise_image\000055_gaussian.jpg,noise_inpainted_results\000055_gaussian_line_random_inpainted.jpg,23.491976281340904,17.650978624342876,16.835817240973004,0.40257542552711884,0.21502628187247366,0.12855065613122196,290.99312785623476,1116.818240387589,1347.406495893894
000056,gamma,line_random,img_align_celeba\000056.jpg,noise_image\000056_gamma.jpg,noise_inpainted_results\000056_gamma_line_random_inpainted.jpg,14.019049964309003,13.123198925501462,16.092129898843467,0.3439406057005026,0.19863884291986586,0.17643621654987762,2577.3616637460054,3167.819795210116,1599.069614816342
000057,uniform,line_random,img_align_celeba\000057.jpg,noise_image\000057_uniform.jpg,noise_inpainted_results\000057_uniform_line_random_inpainted.jpg,21.971146190114066,18.05177600916697,16.855271478864267,0.3204896369014264,0.22040143426548434,0.1461811686480811,413.0149211421503,1018.363347421228,1341.384281689173
000058,gaussian,line_random,img_align_celeba\000058.jpg,noise_image\000058_gaussian.jpg,noise_inpainted_results\000058_gaussian_line_random_inpainted.jpg,23.786455758408003,17.615774098279417,16.89488887057903,0.4833403840328459,0.2702944280494695,0.20296629869202054,271.916013813009,1125.9081194378587,1329.2034927670686
000059,uniform,line_random,img_align_celeba\000059.jpg,noise_image\000059_uniform.jpg,noise_inpainted_results\000059_uniform_line_random_inpainted.jpg,22.238323269816654,17.90448657444477,16.83161195537755,0.4242890550604074,0.21696207883844076,0.15055322992027872,388.3721094045287,1053.4931192660551,1348.711825241384
000060,gamma,line_random,img_align_celeba\000060.jpg,noise_image\000060_gamma.jpg,noise_inpainted_results\000060_gamma_line_random_inpainted.jpg,13.643157495420065,12.596161712222166,15.434752167689867,0.41804617378022507,0.15911427117528085,0.11738700059733621,2810.377186200735,3576.5490842868435,1860.3949163316497
000061,gaussian,line_random,img_align_celeba\000061.jpg,noise_image\000061_gaussian.jpg,noise_inpainted_results\000061_gaussian_line_random_inpainted.jpg,23.35562133190947,18.542919445812625,17.589901710108176,0.3789764018985342,0.25330092644575414,0.16410466659118897,300.2743445692884,909.4700804040821,1132.6355530357696
000062,uniform,line_random,img_align_celeba\000062.jpg,noise_image\000062_uniform.jpg,noise_inpainted_results\000062_uniform_line_random_inpainted.jpg,22.50027422567047,18.8189241402051,17.71299429144318,0.3873405884246412,0.1720713602997365,0.15279471799459288,365.6393584853795,853.4693845995258,1100.9838075112532
000063,gamma,line_random,img_align_celeba\000063.jpg,noise_image\000063_gamma.jpg,noise_inpainted_results\000063_gamma_line_random_inpainted.jpg,13.617078047593225,12.782856618361805,15.74863316827847,0.35754312115590675,0.13463018625641252,0.10412397774592513,2827.304315706285,3426.057906401402,1730.6810723980345
000064,uniform,line_random,img_align_celeba\000064.jpg,noise_image\000064_uniform.jpg,noise_inpainted_results\000064_uniform_line_random_inpainted.jpg,21.965372671557954,18.292019762622157,16.895490414856972,0.35366628750899093,0.2090172033714791,0.13283547357200934,413.56434903618185,963.5591605676391,1329.0193966257775
000065,uniform,line_random,img_align_celeba\000065.jpg,noise_image\000065_uniform.jpg,noise_inpainted_results\000065_uniform_line_random_inpainted.jpg,22.456119586983313,19.68571334180773,18.57132979173946,0.3605231368544864,0.2900287266760689,0.17738645706225933,369.37576882108374,699.0512661924887,903.5399958767138
000066,gaussian,line_random,img_align_celeba\000066.jpg,noise_image\000066_gaussian.jpg,noise_inpainted_results\000066_gaussian_line_random_inpainted.jpg,23.239877760376014,17.926210311102924,16.873131547000654,0.4893460670461285,0.27067057582432613,0.17980131917832243,308.38453080438444,1048.2366250901969,1335.8792564340447
000067,gamma,line_random,img_align_celeba\000067.jpg,noise_image\000067_gamma.jpg,noise_inpainted_results\000067_gamma_line_random_inpainted.jpg,14.363928114355364,12.52335717103163,15.23775727304544,0.4572145775074068,0.1389886675236817,0.15333128837667248,2380.606140260454,3637.011244545236,1946.7251228395698
000068,gamma,line_random,img_align_celeba\000068.jpg,noise_image\000068_gamma.jpg,noise_inpainted_results\000068_gamma_line_random_inpainted.jpg,13.570596495802365,12.767895959218583,15.571915910516426,0.3376861436006136,0.14550103239288495,0.11795695317465858,2857.726823695152,3437.880407518125,1802.5560165618665
000069,gamma,line_random,img_align_celeba\000069.jpg,noise_image\000069_gamma.jpg,noise_inpainted_results\000069_gamma_line_random_inpainted.jpg,14.456834732792544,12.955364857140928,16.19692576712807,0.4527736683377921,0.22613250237105778,0.15454072391684825,2330.219796928152,3292.6371593993745,1560.9456585231762
000070,gamma,line_random,img_align_celeba\000070.jpg,noise_image\000070_gamma.jpg,noise_inpainted_results\000070_gamma_line_random_inpainted.jpg,14.786199481082988,13.377761382591391,16.21701783572068,0.47371940910751237,0.2935796695687503,0.22592762628413612,2160.033132323128,2987.4746074287873,1553.7408256880733
000071,gaussian,line_random,img_align_celeba\000071.jpg,noise_image\000071_gaussian.jpg,noise_inpainted_results\000071_gaussian_line_random_inpainted.jpg,23.26263829130405,17.586820734748105,16.655190440409665,0.5129290456271084,0.22828274907839918,0.15304550238633527,306.77257499226886,1133.4393533312716,1404.627985087448
000072,exponential,line_random,img_align_celeba\000072.jpg,noise_image\000072_exponential.jpg,noise_inpainted_results\000072_exponential_line_random_inpainted.jpg,19.330382338626656,15.149633048711607,15.830063358465205,0.5420826379287623,0.21981189485619868,0.15067909908441626,758.6511613922963,1986.6303044359688,1698.533140913308
000073,gamma,line_random,img_align_celeba\000073.jpg,noise_image\000073_gamma.jpg,noise_inpainted_results\000073_gamma_line_random_inpainted.jpg,13.82970993398441,12.7671318315179,15.860516163229212,0.31373183911645663,0.14491793938888017,0.12739017513369558,2692.2126928495345,3438.4853451534204,1686.6646565646154
000074,gaussian,line_random,img_align_celeba\000074.jpg,noise_image\000074_gaussian.jpg,noise_inpainted_results\000074_gaussian_line_random_inpainted.jpg,24.12995583607732,13.14477369104625,13.014268709882707,0.5694524941490253,0.2215054630360586,0.15024582066955736,251.2376816823008,3152.121808748239,3248.280237432567
000075,gamma,line_random,img_align_celeba\000075.jpg,noise_image\000075_gamma.jpg,noise_inpainted_results\000075_gamma_line_random_inpainted.jpg,13.650968369607517,12.331498646070596,15.036211575018497,0.3471496481211251,0.14800482927326292,0.10264644710238631,2805.3272085352028,3801.2855633439854,2039.1970930831874
000076,exponential,line_random,img_align_celeba\000076.jpg,noise_image\000076_exponential.jpg,noise_inpainted_results\000076_exponential_line_random_inpainted.jpg,19.194471948547005,13.408374821030504,13.988418755796806,0.5642780024051207,0.23852729521721475,0.18679921136133595,782.7681854104388,2966.489932309384,2595.604301961997
000077,exponential,line_random,img_align_celeba\000077.jpg,noise_image\000077_exponential.jpg,noise_inpainted_results\000077_exponential_line_random_inpainted.jpg,18.814974783853017,15.65945955413232,16.613418365484648,0.44583814673561944,0.2036249100246178,0.17114746954166796,854.2458595333815,1766.584458646875,1418.2034068652715
000078,exponential,line_random,img_align_celeba\000078.jpg,noise_image\000078_exponential.jpg,noise_inpainted_results\000078_exponential_line_random_inpainted.jpg,19.03141027704673,15.61371526816666,16.614168165809026,0.5123427626644769,0.21689908350083367,0.1849175200085329,812.716979349208,1785.290253582105,1417.958578153455
000079,gamma,line_random,img_align_celeba\000079.jpg,noise_image\000079_gamma.jpg,noise_inpainted_results\000079_gamma_line_random_inpainted.jpg,13.586002383813554,12.993945604262962,15.619046717408025,0.3225191499861353,0.15209694035518176,0.11052940096154772,2847.607463148129,3263.5164072432394,1783.0999553310655
000080,uniform,line_random,img_align_celeba\000080.jpg,noise_image\000080_uniform.jpg,noise_inpainted_results\000080_uniform_line_random_inpainted.jpg,21.970522161061048,15.296006078389382,14.708987938800671,0.4569942930031776,0.19156146553137043,0.13115608346223187,413.0742706937429,1920.7894117444937,2198.778931725252
000081,gamma,line_random,img_align_celeba\000081.jpg,noise_image\000081_gamma.jpg,noise_inpainted_results\000081_gamma_line_random_inpainted.jpg,13.566415714657447,13.167399459487232,16.228341202421973,0.23678272105953693,0.09451560848097296,0.09574252768201297,2860.479168814212,3135.7426639865307,1549.6950314400576
000082,gaussian,line_random,img_align_celeba\000082.jpg,noise_image\000082_gaussian.jpg,noise_inpainted_results\000082_gaussian_line_random_inpainted.jpg,23.759771017243253,17.57073164733011,16.9513047174274,0.5354285625634089,0.22416206783763618,0.176129823373687,273.5919149228602,1137.646136137168,1312.0485001546233
000083,uniform,line_random,img_align_celeba\000083.jpg,noise_image\000083_uniform.jpg,noise_inpainted_results\000083_uniform_line_random_inpainted.jpg,21.72906902792118,17.424890540409997,16.180486583923674,0.43136215374239795,0.19226640149749877,0.12969049411067798,436.69021234924236,1176.4983077345978,1566.8654434250764
000084,uniform,line_random,img_align_celeba\000084.jpg,noise_image\000084_uniform.jpg,noise_inpainted_results\000084_uniform_line_random_inpainted.jpg,21.67242995746454,18.053016612041638,16.56374588763432,0.39017902452626335,0.21528081033459298,0.1330066777547472,442.4226626121018,1018.0724839363639,1434.5172404906712
000085,gamma,line_random,img_align_celeba\000085.jpg,noise_image\000085_gamma.jpg,noise_inpainted_results\000085_gamma_line_random_inpainted.jpg,13.945963650747494,12.071326169328094,14.599739869513535,0.5156610957736741,0.17175810012872642,0.14278256363695677,2621.1024464831803,4035.9682764663435,2254.791421846545
000086,gamma,line_random,img_align_celeba\000086.jpg,noise_image\000086_gamma.jpg,noise_inpainted_results\000086_gamma_line_random_inpainted.jpg,16.137165854408213,15.285996389539147,19.565716460555713,0.5701170272811749,0.4453548437897852,0.3750051697181492,1582.5730852489435,1925.2215836855307,718.6355788063087
000087,uniform,line_random,img_align_celeba\000087.jpg,noise_image\000087_uniform.jpg,noise_inpainted_results\000087_uniform_line_random_inpainted.jpg,22.81805712992748,19.86118710147298,18.691794348963413,0.3436180505465402,0.21991655195704884,0.15266049530513107,339.8401195753015,671.3695667113356,878.82201147648
000088,gaussian,line_random,img_align_celeba\000088.jpg,noise_image\000088_gaussian.jpg,noise_inpainted_results\000088_gaussian_line_random_inpainted.jpg,23.34481120914093,16.181007786842695,15.652667142097192,0.5549662802421736,0.19668592761187786,0.1368170433800908,301.0226952547847,1566.6774129814796,1769.3495773631585
000089,gamma,line_random,img_align_celeba\000089.jpg,noise_image\000089_gamma.jpg,noise_inpainted_results\000089_gamma_line_random_inpainted.jpg,14.254881639163564,13.430429301350195,16.532301760703817,0.4633027146826008,0.22842108125790436,0.1628583914791471,2441.137245301172,2951.4635948184036,1444.9412345806275
000090,gamma,line_random,img_align_celeba\000090.jpg,noise_image\000090_gamma.jpg,noise_inpainted_results\000090_gamma_line_random_inpainted.jpg,13.861810878349521,12.445897785598575,15.137059170913286,0.32055074316611315,0.15567220905146453,0.13653647529866228,2672.3865237260766,3702.461765110126,1992.3904150774833
000091,uniform,line_random,img_align_celeba\000091.jpg,noise_image\000091_uniform.jpg,noise_inpainted_results\000091_uniform_line_random_inpainted.jpg,22.156439021968968,14.540838569949365,13.989579287988283,0.4928796984245929,0.19697186251620877,0.13411534888489682,395.7641566161564,2285.5804040820535,2594.9107909837476
000092,uniform,line_random,img_align_celeba\000092.jpg,noise_image\000092_uniform.jpg,noise_inpainted_results\000092_uniform_line_random_inpainted.jpg,21.627918754080405,15.343154914814734,14.514187865623194,0.5198573232854772,0.14616849544801597,0.0966201955001398,446.98040580008933,1900.0492990413359,2299.6491083393466
