img,inpainted,ssim,mse,psnr
001147.jpg,001147_circle_random_inpainted.jpg,0.2545359038184788,1489.2062502147544,16.401255105790884
001148.jpg,001148_circle_random_inpainted.jpg,0.1235931436459503,1873.1511957530151,15.405075269891706
001149.jpg,001149_circle_random_inpainted.jpg,0.1666328210961868,1461.404709136515,16.48309858413859
001150.jpg,001150_circle_random_inpainted.jpg,0.1339644947982196,2066.895259938838,14.97761891586114
001151.jpg,001151_circle_random_inpainted.jpg,0.1058345001831492,1536.6455176442291,16.265066673998433
001152.jpg,001152_circle_random_inpainted.jpg,0.2779924937240777,1710.776784180325,15.798870127661791
001153.jpg,001153_circle_random_inpainted.jpg,0.1169601723348535,1766.6270745283991,15.659354789150012
001154.jpg,001154_circle_random_inpainted.jpg,0.1276856803820843,1448.4812905885992,16.521674708874027
001155.jpg,001155_circle_random_inpainted.jpg,0.175451147026254,2528.557579974573,14.10207513090963
001156.jpg,001156_circle_random_inpainted.jpg,0.1429855484042305,1627.5165876370131,16.015549372789796
001157.jpg,001157_circle_random_inpainted.jpg,0.1293420963322221,961.9790141909768,18.299147629677982
001158.jpg,001158_circle_random_inpainted.jpg,0.2747827663697406,1660.283544651754,15.928980973086423
001159.jpg,001159_circle_random_inpainted.jpg,0.1515492333604511,1805.646015874652,15.56447746906206
001160.jpg,001160_circle_random_inpainted.jpg,0.1419574767273007,2277.352437893001,14.556501146235266
001161.jpg,001161_circle_random_inpainted.jpg,0.1691901178344053,1094.454772703845,17.73882541397024
001162.jpg,001162_circle_random_inpainted.jpg,0.1810800805124228,1738.0029378414597,15.730298546429172
001163.jpg,001163_circle_random_inpainted.jpg,0.3312851477034577,1195.1761330447032,17.356484489120476
001164.jpg,001164_circle_random_inpainted.jpg,0.1684989746029147,2156.88788097447,14.792527906098949
001165.jpg,001165_circle_random_inpainted.jpg,0.2179768762678793,1146.31586949799,17.537760560828865
001166.jpg,001166_circle_random_inpainted.jpg,0.1445188325486197,1399.1260179362953,16.672235281276265
001167.jpg,001167_circle_random_inpainted.jpg,0.1280785404681646,2039.901324605711,15.034712009006917
001168.jpg,001168_circle_random_inpainted.jpg,0.3834178825774701,1590.827895749579,16.114571629744542
001169.jpg,001169_circle_random_inpainted.jpg,0.0934741440383468,1352.735448235577,16.818674900688592
001170.jpg,001170_circle_random_inpainted.jpg,0.1266000362913188,1359.14168642408,16.798156278847323
001171.jpg,001171_circle_random_inpainted.jpg,0.170207803186299,1248.6438855100848,17.166417660567753
001172.jpg,001172_circle_random_inpainted.jpg,0.1584867235543216,1013.0962873243308,18.074296370610654
001173.jpg,001173_circle_random_inpainted.jpg,0.1965782326919355,1665.8100968972271,15.914548707422082
001174.jpg,001174_circle_random_inpainted.jpg,0.1642828468109901,2318.328333848744,14.479054178163349
001175.jpg,001175_circle_random_inpainted.jpg,0.3409004889530813,2398.577105453046,14.33126676867519
001176.jpg,001176_circle_random_inpainted.jpg,0.1709908320743811,1425.7549307631516,16.59035478664756
